ID,Original_ID,Common_name,SMILES,Standardise_SMILES,Value,Unit,Endpoint,Standardized_Value,Standardized_Endpoint,Assay,Description,Link,Source Type,Source,Citation,Publish_Year,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Core_smiles,Macrocycle_Peripheral_smiles,Free_Amide_Ratio,Amide_Ratio,Num_Rings,Num_Aromatic_Rings,cLogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_Heavy_Atoms,Num_Carbon_Atoms,Fraction_SP3_Carbons,TPSA,Num_Rotatable_Bonds,Kier_index,InchiKey
MC-3908,K-134,    ,O=C1N(C)[C@@H](CC(C)C)C(=O)O[C@H](CCCCCCC)C(=O)N(C)CC(=O)O[C@H](CCCCC)C(=O)N(C)CC(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](CC(C)C)C(=O)O[C@@H]1CCCCCCC,CCCCCCC[C@H]1OC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CCCCCCC)OC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CCCCC)OC(=O)CN(C)C(=O)[C@@H](CCCCC)OC(=O)CN(C)C1=O,0,10^-6 cm/s,Papp,-9999,Log Papp,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,24,0,4,4,C1COCCNCCOCCNCCOCCNCCOCCN1,CC1OC(=O)CN(C)C(=O)C(C)OC(=O)C(C)N(C)C(=O)C(C)OC(=O)C(C)N(C)C(=O)C(C)OC(=O)CN(C)C1=O,0.0,0.5,1,0,8.192,965.324,12,0,68,52,0.846,186.44,24,30.998,AKPACHBOKBMBFT-LVFDAWRISA-N
MC-3909,K-135,    ,O=C1N(C)[C@@H](C)C(=O)O[C@H](CCCCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@@H]1CCCCCCC,CCCCCCC[C@H]1OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCCCC)OC(=O)[C@H](C)N(C)C1=O,0,10^-6 cm/s,Papp,-9999,Log Papp,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,24,0,4,4,C1COCCNCCOCCNCCOCCNCCOCCN1,CC1OC(=O)C(C)N(C)C(=O)C(C)OC(=O)C(C)N(C)C(=O)C(C)OC(=O)C(C)N(C)C(=O)C(C)OC(=O)C(C)N(C)C1=O,0.0,0.5,1,0,8.477,965.324,12,0,68,52,0.846,186.44,24,30.998,JYPWBEQPCQWJAS-LXTGMLQBSA-N
MC-3910,K-137,    ,O=C1N(C)[C@@H](CC(C)C)C(=O)O[C@H](CCCCCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@@H]1CCCCC,CCCCCCCC[C@H]1OC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C1=O,0,10^-6 cm/s,Papp,-9999,Log Papp,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,24,0,4,4,C1COCCNCCOCCNCCOCCNCCOCCN1,CC1OC(=O)C(C)N(C)C(=O)C(C)OC(=O)C(C)N(C)C(=O)C(C)OC(=O)C(C)N(C)C(=O)C(C)OC(=O)C(C)N(C)C1=O,0.0,0.5,1,0,7.553,937.27,12,0,66,50,0.84,186.44,21,28.693,CUPSSRRKKUCEEC-JBIFBPBZSA-N
MC-3911,K-138,    ,O=C1N(C)[C@@H](CC(C)C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](CCC)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](CCC)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](CC(C)C)C(=O)O[C@@H]1CCCCC,CCCCC[C@H]1OC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](CCC)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](CCC)N(C)C1=O,0,10^-6 cm/s,Papp,-9999,Log Papp,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,24,0,4,4,C1COCCNCCOCCNCCOCCNCCOCCN1,CC1OC(=O)C(C)N(C)C(=O)C(C)OC(=O)C(C)N(C)C(=O)C(C)OC(=O)C(C)N(C)C(=O)C(C)OC(=O)C(C)N(C)C1=O,0.0,0.5,1,0,8.969,993.378,12,0,70,54,0.852,186.44,24,31.143,FKRMSYMYYLENCJ-KIFMKCKDSA-N
MC-3914,K-143,    ,O(C)[C@@H]1C(=O)O[C@@H]2[C@H](O)CO/C=C/C=3C(=O)OC(=O)C=3CCC(=O)OC[C@@H]2/C=C(\C)/[C@@]23O[C@H]4[C@H](C)[C@@H](O)[C@@H]2[C@@H](C=C[C@@H]3C1)C4,CO[C@H]1C[C@H]2C=C[C@H]3C[C@H]4O[C@]2(/C(C)=C/[C@H]2COC(=O)CCC5=C(/C=C/OC[C@@H](O)[C@H]2OC1=O)C(=O)OC5=O)[C@@H]3[C@H](O)[C@H]4C,0,10^-6 cm/s,Papp,-9999,Log Papp,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,14,0,0,0,C1=CCCCOCCCCCOC=C1,O=CC1=CCCC(=O)OCC(C=CC23OCCC(C=CC2CCO)C3CO)CC(O)COC=C1,0.0,0.0,7,0,1.444,614.644,12,2,44,32,0.625,164.12,1,8.29,UGSGHHXIPUAOBJ-ZWKZCDPOSA-N
MC-3917,K-147,    ,O=C(N[C@H]1[C@H](C(C)C)OC(=O)[C@@H](C)N(O)C(=O)[C@H]2N(C(=O)CNC(=O)[C@H](C)N(O)C(=O)[C@H]3N(C1=O)NCCC3)NCCC2)[C@](O)(C)[C@]1(O)O[C@H](C)[C@@H](C[C@H](CC)C)CC1,CC[C@H](C)C[C@H]1CC[C@](O)([C@](C)(O)C(=O)N[C@@H]2C(=O)N3NCCC[C@H]3C(=O)N(O)[C@@H](C)C(=O)NCC(=O)N3NCCC[C@H]3C(=O)N(O)[C@H](C)C(=O)O[C@H]2C(C)C)O[C@@H]1C,4.4,10^-6 cm/s,Papp,-5.357,Log Papp,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,19,3,1,4,C1CNCCNCCNCCNCCNCCOC1,CCCC1NC(=O)CCOC(=O)C(C)N(O)C(=O)C(CCC)NC(=O)CNC(=O)C(C)N(O)C1=O,0.474,0.632,4,0,-0.937,840.973,15,8,59,38,0.816,279.95,7,15.836,ZJZOPNINWIGNQW-ZQSCUNGLSA-N
MC-3918,K-148,    ,O=C1[C@H](C)[C@H]2O[C@@H](C[C@H](CC)OC(=O)[C@@H](C)[C@@H]3O[C@H](C[C@@H](CC)OC(=O)[C@H](C)[C@H]4O[C@@H](C[C@H](CC)OC(=O)[C@@H](C)[C@@H]5O[C@H](C[C@@H](CC)O1)CC5)CC4)CC3)CC2,CC[C@H]1C[C@H]2CC[C@H](O2)[C@@H](C)C(=O)O[C@H](CC)C[C@@H]2CC[C@@H](O2)[C@H](C)C(=O)O[C@@H](CC)C[C@H]2CC[C@H](O2)[C@@H](C)C(=O)O[C@H](CC)C[C@@H]2CC[C@@H](O2)[C@H](C)C(=O)O1,0,10^-6 cm/s,Papp,-9999,Log Papp,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,32,0,0,0,C1COCCCOCCCOCCCOCCCOCCCOCCCOCCCOC1,CC1CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)O1,0.0,0.0,5,0,7.582,793.048,12,0,56,44,0.909,142.12,4,16.9,NKNPHSJWQZXWIX-YSWZFRGXSA-N
MC-3919,K-149,    ,O=C(O)CO[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](C)O[C@@H](O[C@H]\3[C@@H](C)/C=C/C=C\4/[C@]5(O)[C@@H]([C@H](O)C(C)=C[C@H]5C(=O)O[C@@H]5C[C@@]6(O[C@H]([C@H](CC)C)[C@@H](C)CC6)O[C@@H](C5)C/C=C/3\C)OC/4)C[C@@H]2OC)C[C@@H]1OC,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](OCC(=O)O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,4.7,10^-6 cm/s,Papp,-5.328,Log Papp,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,16,0,0,0,C1=CCCC=CCCCCOCCCC=C1,CCOC(CC)CC1CCCC=C(C)C(OCCC(O)COCCC(O)CO)C(C)C=CC=C2COC3C(O)C=CC(C(=O)O1)C23,0.0,0.0,7,0,5.71,933.142,15,3,66,50,0.8,196.36,11,16.778,FZKPAASIMDYSPQ-XDFYXFPGSA-N
MC-3920,K-155,    ,O=C(NC(C/C=N/O)c1sccn1)C(NC(=O)C(/N=C\1/C(C(C)(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/1)C(C)(C)C)[C@@H](C)c1ccccc1,CC(C)[C@@H]1NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/C(=N\C(C(=O)NC(C(=O)NC(C/C=N/O)c2nccs2)[C@@H](C)c2ccccc2)C(C)(C)C)C(C(C)(C)C)NC1=O,0.06,10^-6 cm/s,Papp,-7.222,Log Papp,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,12,2,1,3,C1CNCCNCCNCCN1,CC1CNCC(=O)N2CCC(C)C2C(=O)NC(C)C(=O)N1,0.5,0.75,4,2,3.764,808.063,10,6,57,41,0.61,206.58,11,14.994,PYXLHYZAIZOQPK-RMZUOEGJSA-N
MC-3921,K-156,    ,O=C(NC(C)C)NCC(NC(=O)C(NC(=O)C(/N=C\1/C(C(C)(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/1)C(C)(C)C)C(C)c1ccccc1)c1sccn1,CC(C)NC(=O)NCC(NC(=O)C(NC(=O)C(/N=C1\NCC(=O)N2CC[C@@H](C)[C@H]2C(=O)N[C@@H](C(C)C)C(=O)NC1C(C)(C)C)C(C)(C)C)C(C)c1ccccc1)c1nccs1,0.14,10^-6 cm/s,Papp,-6.854,Log Papp,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,12,2,1,3,C1CNCCNCCNCCN1,CC1CNCC(=O)N2CCC(C)C2C(=O)NC(C)C(=O)N1,0.5,0.75,4,2,3.622,865.159,9,7,61,44,0.636,215.12,12,16.47,ONTHNDSLVWAYMQ-IKSRFAQLSA-N
MC-3922,K-157,    ,S(C(=O)CC(NC(=O)C(NC(=O)C(/N=C\1/C(C(C)(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/1)C(C)(C)C)C(C)c1ccccc1)c1sccn1)CCC(=O)OC,COC(=O)CCSC(=O)CC(NC(=O)C(NC(=O)C(/N=C1\NCC(=O)N2CC[C@@H](C)[C@H]2C(=O)N[C@@H](C(C)C)C(=O)NC1C(C)(C)C)C(C)(C)C)C(C)c1ccccc1)c1nccs1,0.53,10^-6 cm/s,Papp,-6.276,Log Papp,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,12,2,1,3,C1CNCCNCCNCCN1,CC1CNCC(=O)N2CCC(C)C2C(=O)NC(C)C(=O)N1,0.5,0.75,4,2,4.127,911.205,12,5,63,45,0.622,217.36,14,17.883,GCYZSWBVTHIGRK-OFXSAZGYSA-N
MC-3923,K-158,    ,O=C(N[C@H](CC(=O)N1CSCC1)c1sccn1)C(NC(=O)C(/N=C\1/C(C(C)(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/1)C(C)(C)C)[C@@H](C)c1ccccc1,CC(C)[C@@H]1NC(=O)[C@@H]2[C@H](C)CCN2C(=O)CN/C(=N\C(C(=O)NC(C(=O)N[C@H](CC(=O)N2CCSC2)c2nccs2)[C@@H](C)c2ccccc2)C(C)(C)C)C(C(C)(C)C)NC1=O,0.095,10^-6 cm/s,Papp,-7.022,Log Papp,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,12,2,1,3,C1CNCCNCCNCCN1,CC1CNCC(=O)N2CCC(C)C2C(=O)NC(C)C(=O)N1,0.5,0.75,5,2,3.837,880.195,10,5,61,44,0.636,194.3,11,15.68,WLDVIEKKHQBXMF-GWKDGEFZSA-N
MC-3925,K-171,    ,O=C1N(C)[C@@H](Cc2ccccc2)C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)O[C@@H]1C(C)C,CC(C)[C@H]1OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](C(C)C)OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](C(C)C)OC(=O)[C@H](Cc2ccccc2)N(C)C1=O,0,10^-6 cm/s,Papp,-9999,Log Papp,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,18,0,3,3,C1COCCNCCOCCNCCOCCN1,CC1OC(=O)C(Cc2ccccc2)N(C)C(=O)C(C)OC(=O)C(Cc2ccccc2)N(C)C(=O)C(C)OC(=O)C(Cc2ccccc2)N(C)C1=O,0.0,0.5,4,3,4.913,783.963,9,0,57,45,0.467,139.83,9,15.559,GYSCAQFHASJXRS-FFCOJMSVSA-N
MC-3927,T-008,    ,O=C(O[C@@]1(C)[C@@H](O)[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)C)CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O)[C@H](C)C[C@@H]3CC=O)O[C@@H]2C)C1)CC(C)C,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)CC(C)C)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,0.39,10^-6 cm/s,Papp,-6.409,Log Papp,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,16,0,0,0,C1=CCCCCCCCCCOCCC=C1,CC1CC=CC=CC(O)C(C)CC(C)C(OC2CCC(OCCC(C)(O)CO)C(C)O2)C(O)CCC(=O)O1,0.0,0.0,3,0,3.013,828.006,16,3,58,42,0.81,206.05,12,19.4,UKNSBNVKSFTZOJ-NGVXBBESSA-N
MC-3928,T-010,    ,O=C(N[C@H]1[C@H](C(C)C)OC(=O)[C@@H](C)N(O)C(=O)[C@H]2N(C(=O)CNC(=O)[C@H](COC)N(O)C(=O)[C@@H]3CN(C1=O)NCC3)NCCC2)[C@@](O)(C)[C@@]1(O)O[C@@H](C)[C@H](CC(C)C)CC1,COC[C@H]1C(=O)NCC(=O)N2NCCC[C@H]2C(=O)N(O)[C@H](C)C(=O)O[C@@H](C(C)C)[C@H](NC(=O)[C@](C)(O)[C@]2(O)CC[C@@H](CC(C)C)[C@H](C)O2)C(=O)N2C[C@H](CCN2)C(=O)N1O,7.4,10^-6 cm/s,Papp,-5.131,Log Papp,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,20,4,0,4,C1CNCCCOCCNCCNCCNCCNC1,CCCC1NC(=O)CNC(=O)C(C)NC(=O)C(CC)CNC(=O)CC(C)OC(=O)C(C)N(O)C1=O,0.6,0.6,4,0,-1.843,856.972,16,8,60,38,0.816,289.18,8,16.396,AMKPJJRZPMAWNG-MYHOCBOOSA-N
MC-3929,T-012,    ,O=CC[C@@H]1[C@H](OC2C(O)C(N(C)C)C(OC3OC(C)C(O)C(O)(C)C3)C(C)O2)[C@@H](OC)[C@H](O)CC(=O)O[C@H](C)C/C=C/C=C/[C@H](OC2OC(C)C(N(C)C)CC2)[C@H](C)C1,CO[C@@H]1[C@@H](OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)[C@@H](CC=O)C[C@@H](C)[C@@H](OC2CCC(N(C)C)C(C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,0,10^-6 cm/s,Papp,-9999,Log Papp,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,16,0,0,0,C1=CCCCCCCCCCOCCC=C1,CCCCCCOC1C=CC=CCC(C)OC(=O)CCC(O)C(OC2CCC(OCCC(C)(O)CO)C(C)O2)C(C)CC1C,0.0,0.0,4,0,2.325,843.065,16,4,59,43,0.86,195.38,11,18.932,ACTOXUHEUCPTEW-JMRHEKERSA-N
MC-3930,T-014,    ,O(C)[C@H]1[C@H](O)CC[C@@H](/C=C(\C)/[C@@H]2[C@H](C)[C@@H](O)CC(=O)[C@H](CC)/C=C(\C)/C[C@H](C)C[C@H](OC)[C@@H]3[C@@H](OC)C[C@@H](C)[C@](O)(C(=O)C(=O)N4[C@H](C(=O)O2)CCCC4)O3)C1,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,13,10^-6 cm/s,Papp,-4.886,Log Papp,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,21,0,1,1,C1=CCCCCCOCCCNCCOCCCCCC1,CC1=CC(C)C(=O)CC(O)C(C)C(C=CCCCCO)OC(=O)C2CCCCN2C(=O)C(=O)C(O)(C(C)C)OCC(O)CC(C)C1,0.0,0.143,4,0,4.473,792.02,12,3,56,43,0.814,178.36,6,16.857,ZDQSOHOQTUFQEM-NURRSENYSA-N
MC-3945,T-064,    ,O=C(O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)CC)CC(=O)O[C@H](C)C/C=C/C=C/[C@@H](O)[C@H](C)C[C@@H]3CC=O)O[C@@H]2C)C[C@]1(O)C)CC,CCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)CC)CC(=O)O[C@H](C)C/C=C/C=C/[C@@H](O)[C@H](C)C[C@@H]3CC=O)[C@H](O)[C@H]2N(C)C)C[C@@]1(C)O,1.4,10^-6 cm/s,Papp,-5.854,Log Papp,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,16,0,0,0,C1=CCCCCCCCCCOCCC=C1,CC1CC=CC=CC(O)C(C)CCC(OC(CO)OC(C)COC(C)OC(C)CO)C(O)C(O)CC(=O)O1,0.0,0.0,3,0,2.767,813.979,16,3,57,41,0.805,206.05,12,19.203,DMUAPQTXSSNEDD-KPXXHLHJSA-N
MC-3946,T-068,    ,O(C)c1c2-c3c(cc(OC)cc3)CCc3ccc(Oc4c(OC)ccc(c4)CCc(c1)cc2)cc3,COc1ccc2c(c1)CCc1ccc(cc1)Oc1cc(ccc1OC)CCc1ccc-2c(OC)c1,0.32,10^-6 cm/s,Papp,-6.495,Log Papp,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,18,0,0,0,C1=CCCCCCC=CCCCCC=COC=C1,Oc1ccc2c(c1)CCc1ccc(cc1)Oc1cccc(c1)CCc1ccc-2cc1,0.0,0.0,8,4,7.056,466.577,4,0,35,31,0.226,36.92,3,6.622,CDFKRQXFXHECQG-UHFFFAOYSA-N
MC-3947,T-082,    ,O(C)[C@H]1[C@H](O)CC[C@@H](/C=C(\C)/[C@@H]2[C@H](C)C(O)CC(=O)[C@H](CC=C)/C=C(\C)/C[C@H](C)C[C@H](OC)[C@@H]3[C@@H](OC)C[C@@H](C)[C@](O)(C(=O)C(=O)N4[C@H](C(=O)O2)CCCC4)O3)C1,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)C(O)CC1=O)[C@H](C)C[C@@H]2OC,0.3,10^-6 cm/s,Papp,-6.523,Log Papp,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,21,0,1,1,C1=CCCCCCOCCCNCCOCCCCCC1,CC1=CC(C)C(=O)CC(O)C(C)C(C=CCCCCO)OC(=O)C2CCCCN2C(=O)C(=O)C(O)(C(C)C)OCC(O)CC(C)C1,0.0,0.143,4,0,4.639,804.031,12,3,57,44,0.773,178.36,7,17.244,QJJXYPPXXYFBGM-DHEIJJABSA-N
MC-3948,T-084,    ,O(CCO)[C@H]1[C@H](OC)C[C@H](C[C@@H](C)[C@H]2OC(=O)[C@H]3N(C(=O)C(=O)[C@@]4(O)[C@H](C)CC[C@H](O4)C[C@H](OC)/C(/C)=C/C=C/C=C/[C@@H](C)C[C@@H](C)C(=O)[C@H](OC)[C@H](O)/C(/C)=C/[C@@H](C)C(=O)C2)CCCC3)CC1,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,0,10^-6 cm/s,Papp,-9999,Log Papp,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,29,0,1,1,C1=CC=CCCCOCCCNCCOCCCCC=CCCCCCCC=C1,CC1=CC(C)C(=O)CC(CCCCCCO)OC(=O)C2CCCCN2C(=O)C(=O)C2(O)OC(CCC2C)CC(O)C=CC=CC=CC(C)CC(C)C(=O)C(O)C1O,0.0,0.104,4,0,6.197,958.24,14,3,68,53,0.755,204.66,9,22.921,HKVAMNSJSFKALM-GKUWKFKPSA-N
MC-3949,T-086,    ,Clc1c2Oc3cc4[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC)CC(C)C)[C@H](O)c(c1)cc2)CC(=O)N)C(=O)N[C@@H]1c2cc(-c5c(cc(O)cc5O)[C@H](NC(=O)[C@@H](NC1=O)[C@H](O)c1cc(Cl)c(Oc(c4)c3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@@H](O)[C@@](N)(C3)C)cc1)C(O)=O)c(O)cc2,Clc1c2Oc3cc4[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC)CC(C)C)[C@H](O)c(c1)cc2)CC(=O)N)C(=O)N[C@@H]1c2cc(-c5c(cc(O)cc5O)[C@H](NC(=O)[C@@H](NC1=O)[C@H](O)c1cc(Cl)c(Oc(c4)c3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@@H](O)[C@@](N)(C3)C)cc1)C(O)=O)c(O)cc2,0,10^-6 cm/s,Papp,-9999,Log Papp,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,16,2,0,2,0,CC1NC(=O)CCc2ccc(cc2)Oc2cc(cc(Oc3ccc(C(O)CC=O)cc3)c2OCOC(C)C(O)CO)C(C=O)NC1=O,0.375,0.375,12,5,0.528,1485.7321,25,19,102,66,0.42399999,530.48999,13,23.753,MYPYJXKWCTUITO-LYRMYLQWSA-N
